INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
262000206,423,,ASSAULT - AGGRAVATED,E5,680,0,2026-01-01 18:04:00+00,2026,1,Thursday ,18,,CORINTH ST,42.28636855,-71.1300558,"(42.286368550404504, -71.13005580091573)"
262000198,1831,,SICK ASSIST,B2,276,0,2026-01-01 18:09:00+00,2026,1,Thursday ,18,,WASHINGTON ST,42.33139614,-71.08232552,"(42.3313961398182, -71.08232552164468)"
262000201,1831,,SICK ASSIST,D4,158,0,2026-01-01 18:14:00+00,2026,1,Thursday ,18,,SAN JUAN ST,42.34143882,-71.07364818,"(42.34143882293892, -71.07364817993977)"
262000291,3205,,M/V PLATES - LOST,A1,77,0,2026-01-01 18:30:00+00,2026,1,Thursday ,18,,SUDBURY ST,,,
262000195,3201,,PROPERTY - LOST/ MISSING,D14,778,0,2026-01-01 18:37:00+00,2026,1,Thursday ,18,,WASHINGTON ST,42.34905564,-71.15049917,"(42.34905564195639, -71.1504991731562)"
262000196,3115,,INVESTIGATE PERSON,C11,355,0,2026-01-01 18:40:00+00,2026,1,Thursday ,18,,GIBSON ST,42.29755486,-71.05970969,"(42.297554856340426, -71.05970968687002)"
262000203,3115,,INVESTIGATE PERSON,C6,206,0,2026-01-01 18:40:00+00,2026,1,Thursday ,18,,CONGRESS ST,42.349251,-71.04633449,"(42.34925100149582, -71.04633449328256)"
262000208,613,,LARCENY SHOPLIFTING,D4,627,0,2026-01-01 18:42:00+00,2026,1,Thursday ,18,,BOYLSTON ST,42.34412585,-71.09942834,"(42.34412585328354, -71.09942833974739)"
262000290,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,520,0,2026-01-01 19:00:00+00,2026,1,Thursday ,19,,HYDE PARK AVE,42.25621554,-71.1240203,"(42.256215542554976, -71.12402029533455)"
262000202,3201,,PROPERTY - LOST/ MISSING,B2,282,0,2026-01-01 19:05:00+00,2026,1,Thursday ,19,,WASHINGTON ST,42.32866239,-71.08563459,"(42.32866239451696, -71.08563458516488)"
262000207,3115,,INVESTIGATE PERSON,D4,152,0,2026-01-01 19:20:00+00,2026,1,Thursday ,19,,TREMONT ST,42.34440691,-71.07081141,"(42.34440691330356, -71.07081141179391)"
262000215,1831,,SICK ASSIST,A7,27,0,2026-01-01 19:33:00+00,2026,1,Thursday ,19,,NEW ST,42.3712948,-71.04342415,"(42.37129479539318, -71.04342415388048)"
262000209,3201,,PROPERTY - LOST/ MISSING,E5,691,0,2026-01-01 19:41:00+00,2026,1,Thursday ,19,,CENTRE ST,42.2870932,-71.14822209,"(42.28709320338153, -71.14822209118665)"
262000216,619,,LARCENY ALL OTHERS,B2,238,0,2026-01-01 20:06:00+00,2026,1,Thursday ,20,,DUDLEY TER,42.3181479,-71.06708402,"(42.31814789783516, -71.06708401624182)"
262000212,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13,574,0,2026-01-01 20:11:00+00,2026,1,Thursday ,20,,WASHINGTON ST,42.30971815,-71.10429498,"(42.30971815419562, -71.10429497557632)"
262000231,3410,,TOWED MOTOR VEHICLE,A7,26,0,2026-01-01 20:14:00+00,2026,1,Thursday ,20,,MERIDIAN ST,42.37374181,-71.03905725,"(42.37374180706343, -71.03905724982047)"
262000222,2610,,TRESPASSING,B3,444,0,2026-01-01 20:14:00+00,2026,1,Thursday ,20,,WALES ST,42.29752053,-71.08502356,"(42.297520534431705, -71.08502355605134)"
262000214,2647,,THREATS TO DO BODILY HARM,D4,172,0,2026-01-01 20:15:00+00,2026,1,Thursday ,20,,ALBANY ST,42.33520523,-71.07110367,"(42.335205225001936, -71.07110367125034)"
262000219,617,,LARCENY THEFT FROM BUILDING,D4,146,0,2026-01-01 20:16:00+00,2026,1,Thursday ,20,,HUNTINGTON AVE,42.34730935,-71.07915218,"(42.34730934597846, -71.07915218290486)"
262000229,3115,,INVESTIGATE PERSON,C11,403,0,2026-01-01 20:18:00+00,2026,1,Thursday ,20,,DORCHESTER AVE,42.28091664,-71.06565484,"(42.280916640491135, -71.06565484196797)"
262000218,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,145,0,2026-01-01 20:42:00+00,2026,1,Thursday ,20,,MASSACHUSETTS AVE,42.34194744,-71.08362533,"(42.34194743678605, -71.08362532533214)"
262000714,3115,,INVESTIGATE PERSON,E13,574,0,2026-01-01 20:42:00+00,2026,1,Thursday ,20,,WASHINGTON ST,42.30971815,-71.10429498,"(42.30971815419562, -71.10429497557632)"
262000223,2907,,VAL - OPERATING AFTER REV/SUSP.,A1,118,0,2026-01-01 20:44:00+00,2026,1,Thursday ,20,,BOYLSTON ST,42.35241768,-71.06525546,"(42.352417676948335, -71.06525546028092)"
262000225,2914,,VAL - OPERATING W/O AUTHORIZATION LAWFUL,B2,321,0,2026-01-01 21:08:00+00,2026,1,Thursday ,21,,SUNDERLAND ST,42.31051719,-71.08260287,"(42.310517185068406, -71.08260286502465)"
262000236,3114,,INVESTIGATE PROPERTY,C6,914,0,2026-01-01 21:09:00+00,2026,1,Thursday ,21,,OLD COLONY AVE,42.3255735,-71.0524818,"(42.325573496748255, -71.05248180160204)"
262000226,3018,,SICK/INJURED/MEDICAL - POLICE,E5,691,0,2026-01-01 21:12:00+00,2026,1,Thursday ,21,,CENTRE ST,42.2870932,-71.14822209,"(42.28709320338153, -71.14822209118665)"
262000235,3115,,INVESTIGATE PERSON,D4,130,0,2026-01-01 21:12:00+00,2026,1,Thursday ,21,,CLARENDON ST,42.3485459,-71.07416659,"(42.34854589815769, -71.0741665911618)"
262000230,3114,,INVESTIGATE PROPERTY,A7,20,0,2026-01-01 21:15:00+00,2026,1,Thursday ,21,,BREMEN ST,42.37716734,-71.02925779,"(42.37716734096327, -71.02925778736751)"
262000238,1831,,SICK ASSIST,C11,368,0,2026-01-01 21:28:00+00,2026,1,Thursday ,21,,QUEEN ST,42.29366021,-71.05305282,"(42.29366021470313, -71.0530528208343)"
262000240,3301,,VERBAL DISPUTE,D14,807,0,2026-01-01 21:52:00+00,2026,1,Thursday ,21,,WESTERN AVE,42.36269666,-71.13905834,"(42.362696657467474, -71.13905833748979)"
262000239,3115,,INVESTIGATE PERSON,A1,63,0,2026-01-01 21:52:00+00,2026,1,Thursday ,21,,MARTHA RD,42.36580128,-71.06538301,"(42.365801277488146, -71.06538301332529)"
262000241,3115,,INVESTIGATE PERSON,E18,499,0,2026-01-01 22:10:00+00,2026,1,Thursday ,22,,HYDE PARK AVE,42.2777498,-71.11939007,"(42.277749795061446, -71.11939006884018)"
262000245,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B3,458,0,2026-01-01 22:23:00+00,2026,1,Thursday ,22,,"GLENWAY ST & BLUE HILL AVE
DORCHESTER, MA 02121
UN",42.30186558,-71.08555961,"(42.3018655763652, -71.08555960560106)"
262000244,1831,,SICK ASSIST,B3,419,0,2026-01-01 22:30:00+00,2026,1,Thursday ,22,,CAPEN ST,42.28001773,-71.07837115,"(42.280017728707975, -71.07837115197793)"
262000243,3115,,INVESTIGATE PERSON,A1,61,0,2026-01-01 22:37:00+00,2026,1,Thursday ,22,,NASHUA ST,42.36600282,-71.06414892,"(42.36600282219172, -71.06414892208196)"
262000247,3803,,M/V ACCIDENT - PERSONAL INJURY,B2,266,0,2026-01-01 22:51:00+00,2026,1,Thursday ,22,,BLUE HILL AVE,42.32470145,-71.07542739,"(42.32470144976828, -71.07542738927555)"
262000255,3115,,INVESTIGATE PERSON,D4,145,0,2026-01-01 23:04:00+00,2026,1,Thursday ,23,,MASSACHUSETTS AVE,42.342439,-71.08445584,"(42.342439004152986, -71.08445583908758)"
262000246,1831,,SICK ASSIST,D14,792,0,2026-01-01 23:05:00+00,2026,1,Thursday ,23,,COREY RD,42.34456979,-71.13769975,"(42.34456978779203, -71.13769975081492)"
262000248,1831,,SICK ASSIST,A7,16,0,2026-01-01 23:15:00+00,2026,1,Thursday ,23,,FALCON ST,42.3819619,-71.03184493,"(42.381961902608495, -71.03184492899618)"
262000253,3114,,INVESTIGATE PROPERTY,D4,130,0,2026-01-01 23:18:00+00,2026,1,Thursday ,23,,CLARENDON ST,42.3485459,-71.07416659,"(42.34854589815769, -71.0741665911618)"
262000362,3114,,INVESTIGATE PROPERTY,E5,691,0,2026-01-02 00:00:00+00,2026,1,Friday   ,0,,CENTRE ST,42.2870932,-71.14822209,"(42.28709320338153, -71.14822209118665)"
262000381,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,355,0,2026-01-02 00:00:00+00,2026,1,Friday   ,0,,GIBSON ST,42.29755486,-71.05970969,"(42.297554856340426, -71.05970968687002)"
262000251,1402,,VANDALISM,B2,613,0,2026-01-02 00:23:00+00,2026,1,Friday   ,0,,DEACONESS RD,42.33825543,-71.10880148,"(42.33825543426213, -71.10880147889414)"
262000257,3108,,FIRE REPORT,E13,642,0,2026-01-02 00:45:00+00,2026,1,Friday   ,0,,CENTRE ST,42.31332713,-71.1141009,"(42.31332713087852, -71.11410089692475)"
262000264,3115,,INVESTIGATE PERSON,E13,584,0,2026-01-02 00:47:00+00,2026,1,Friday   ,0,,HEATH ST,42.3266543,-71.10679658,"(42.32665430122931, -71.10679658203442)"
262000259,1831,,SICK ASSIST,A1,61,0,2026-01-02 00:48:00+00,2026,1,Friday   ,0,,CAUSEWAY ST,42.36537432,-71.06154205,"(42.365374320180834, -71.06154205203151)"
262000265,3410,,TOWED MOTOR VEHICLE,A1,123,0,2026-01-02 00:50:00+00,2026,1,Friday   ,0,,WASHINGTON ST,42.34997209,-71.06348864,"(42.34997208975044, -71.06348864456444)"
262000261,3410,,TOWED MOTOR VEHICLE,C11,347,0,2026-01-02 00:53:00+00,2026,1,Friday   ,0,,HECLA ST,42.3068209,-71.06030091,"(42.30682090195068, -71.0603009118015)"
262000260,801,,ASSAULT - SIMPLE,A1,117,0,2026-01-02 01:01:00+00,2026,1,Friday   ,1,,LAGRANGE ST,42.35157174,-71.06353975,"(42.351571735683095, -71.06353974623725)"
262000367,3006,,SICK/INJURED/MEDICAL - PERSON,C11,436,0,2026-01-02 01:04:00+00,2026,1,Friday   ,1,,WASHINGTON ST,42.28962193,-71.07142005,"(42.28962192836855, -71.07142005395852)"
262000266,1831,,SICK ASSIST,D4,270,0,2026-01-02 01:06:00+00,2026,1,Friday   ,1,,HARRISON AVE,42.33455328,-71.07560855,"(42.334553280904466, -71.07560855037448)"
262000258,801,,ASSAULT - SIMPLE,A7,27,0,2026-01-02 01:16:00+00,2026,1,Friday   ,1,,MAVERICK ST,42.37029286,-71.03925899,"(42.370292855219034, -71.03925899025052)"
262000350,3201,,PROPERTY - LOST/ MISSING,B2,282,0,2026-01-02 01:20:00+00,2026,1,Friday   ,1,,WASHINGTON ST,42.32866239,-71.08563459,"(42.32866239451696, -71.08563458516488)"
262000267,3115,,INVESTIGATE PERSON,D4,170,0,2026-01-02 01:44:00+00,2026,1,Friday   ,1,,E SPRINGFIELD ST,42.33602874,-71.07517901,"(42.33602873865725, -71.07517900653008)"
262000269,1831,,SICK ASSIST,B2,293,0,2026-01-02 01:57:00+00,2026,1,Friday   ,1,,MILLMONT ST,42.32782846,-71.09115661,"(42.327828456589515, -71.09115660576258)"
262000284,3115,,INVESTIGATE PERSON,A1,72,0,2026-01-02 02:14:00+00,2026,1,Friday   ,2,,CAMBRIDGE ST,42.36109694,-71.06206126,"(42.361096942433406, -71.0620612580421)"
262000270,3301,,VERBAL DISPUTE,B3,469,0,2026-01-02 02:27:00+00,2026,1,Friday   ,2,,WALK HILL ST,42.27991594,-71.09674448,"(42.27991594347988, -71.09674448008145)"
262000272,1832,,SICK ASSIST - DRUG RELATED ILLNESS,D4,272,0,2026-01-02 02:29:00+00,2026,1,Friday   ,2,,E LENOX ST,42.33486569,-71.07855234,"(42.3348656879692, -71.0785523393308)"
262000275,1831,,SICK ASSIST,D4,167,0,2026-01-02 03:25:00+00,2026,1,Friday   ,3,,UNION PARK ST,42.34049304,-71.06765773,"(42.34049304175319, -71.06765772749729)"
262000392,617,,LARCENY THEFT FROM BUILDING,D4,167,0,2026-01-02 03:50:00+00,2026,1,Friday   ,3,,HARRISON AVE,42.33954153,-71.06940928,"(42.33954152609665, -71.06940928222296)"
262000323,3201,,PROPERTY - LOST/ MISSING,E5,691,0,2026-01-02 04:00:00+00,2026,1,Friday   ,4,,CENTRE ST,42.2870932,-71.14822209,"(42.28709320338153, -71.14822209118665)"
262000277,3115,,INVESTIGATE PERSON,C11,240,0,2026-01-02 04:01:00+00,2026,1,Friday   ,4,,ANNABEL ST,42.31828855,-71.062651,"(42.318288548251985, -71.06265100369366)"
262000276,613,,LARCENY SHOPLIFTING,A1,66,0,2026-01-02 04:09:00+00,2026,1,Friday   ,4,,CHARLES ST,42.36064423,-71.07086239,"(42.36064423176303, -71.07086238879694)"
262000280,3114,,INVESTIGATE PROPERTY,C11,344,0,2026-01-02 04:48:00+00,2026,1,Friday   ,4,,WESTVILLE ST,42.30010551,-71.07102771,"(42.30010550792894, -71.07102770660025)"
262000281,3114,,INVESTIGATE PROPERTY,D14,776,0,2026-01-02 04:53:00+00,2026,1,Friday   ,4,,NOTTINGHILL RD,42.34302364,-71.14999774,"(42.343023643925534, -71.14999773756529)"
262000282,1831,,SICK ASSIST,E5,697,0,2026-01-02 05:28:00+00,2026,1,Friday   ,5,,CLEMENT AVE,42.28564144,-71.15042842,"(42.28564143753202, -71.1504284204772)"
262000285,301,,ROBBERY,B2,329,1,2026-01-02 06:13:00+00,2026,1,Friday   ,6,,BLUE HILL AVE,42.30896955,-71.082849,"(42.30896955017733, -71.0828489974911)"
262000287,801,,ASSAULT - SIMPLE,B3,429,0,2026-01-02 06:59:00+00,2026,1,Friday   ,6,,NORFOLK ST,42.28245576,-71.08583757,"(42.282455762579175, -71.08583757433885)"
262000292,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E5,702,0,2026-01-02 08:06:00+00,2026,1,Friday   ,8,,ORIOLE ST,42.2798346,-71.1508054,"(42.279834604360225, -71.1508054031908)"
262000355,3116,,HARBOR INCIDENT / VIOLATION,A15,37,0,2026-01-02 08:30:00+00,2026,1,Friday   ,8,,TERMINAL ST,42.38180784,-71.05615459,"(42.38180784036816, -71.05615459150677)"
262000306,3410,,TOWED MOTOR VEHICLE,E13,638,0,2026-01-02 08:42:00+00,2026,1,Friday   ,8,,SAINT PETER ST,42.31860499,-71.10789184,"(42.318604988927866, -71.1078918397084)"
262000295,3410,,TOWED MOTOR VEHICLE,E13,638,0,2026-01-02 08:42:00+00,2026,1,Friday   ,8,,SAINT PETER ST,42.31860499,-71.10789184,"(42.318604988927866, -71.1078918397084)"
262000301,801,,ASSAULT - SIMPLE,A1,,0,2026-01-02 08:55:00+00,2026,1,Friday   ,8,,NASHUA ST,42.36761544,-71.06601404,"(42.36761543547144, -71.06601404467104)"
262000298,1832,,SICK ASSIST - DRUG RELATED ILLNESS,B3,565,0,2026-01-02 09:05:00+00,2026,1,Friday   ,9,,KINGBIRD RD,42.29283305,-71.09429668,"(42.292833047204056, -71.09429667589725)"
262000300,1831,,SICK ASSIST,B2,292,0,2026-01-02 09:08:00+00,2026,1,Friday   ,9,,DUDLEY ST,42.32919245,-71.0873029,"(42.329192445888864, -71.08730290293657)"
262000299,3410,,TOWED MOTOR VEHICLE,C6,216,0,2026-01-02 09:22:00+00,2026,1,Friday   ,9,,OLD COLONY AVE,42.3326337,-71.05370349,"(42.332633695897975, -71.05370348598677)"
262000304,706,,AUTO THEFT - MOTORCYCLE / SCOOTER,B2,297,0,2026-01-02 09:29:00+00,2026,1,Friday   ,9,,WALNUT AVE,42.32217304,-71.08506769,"(42.32217303693034, -71.0850676941835)"
262000302,3115,,INVESTIGATE PERSON,E13,574,0,2026-01-02 09:30:00+00,2026,1,Friday   ,9,,WASHINGTON ST,42.30971815,-71.10429498,"(42.30971815419562, -71.10429497557632)"
262000308,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,337,0,2026-01-02 09:41:00+00,2026,1,Friday   ,9,,VAUGHAN AVE,42.30626204,-71.07633217,"(42.306262038353836, -71.07633216894304)"
262000309,3803,,M/V ACCIDENT - PERSONAL INJURY,C6,209,0,2026-01-02 09:54:00+00,2026,1,Friday   ,9,,"E FIRST ST & H ST
SOUTH BOSTON, MA 02210
UNITED ST",42.33803953,-71.04161339,"(42.33803953231296, -71.0416133929741)"
262000317,3115,,INVESTIGATE PERSON,C6,173,0,2026-01-02 10:00:00+00,2026,1,Friday   ,10,,"BROADWAY ST & FRONTAGE RD
BOSTON, MA 02127
UNITED ",42.34383252,-71.06125545,"(42.34383252087218, -71.06125544875012)"
262000843,2647,,THREATS TO DO BODILY HARM,E18,520,0,2026-01-02 10:00:00+00,2026,1,Friday   ,10,,HYDE PARK AVE,42.25621554,-71.1240203,"(42.256215542554976, -71.12402029533455)"
262000307,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,465,0,2026-01-02 10:04:00+00,2026,1,Friday   ,10,,BLUE HILL AVE,42.28482534,-71.09137437,"(42.28482533772862, -71.09137437366408)"
262000315,1304,,PROPERTY - STOLEN THEN RECOVERED,B3,418,0,2026-01-02 10:05:00+00,2026,1,Friday   ,10,,MAXWELL ST,42.28161488,-71.08086246,"(42.281614884223636, -71.08086246100434)"
262000311,3201,,PROPERTY - LOST/ MISSING,D4,167,0,2026-01-02 10:10:00+00,2026,1,Friday   ,10,,HARRISON AVE,42.33954153,-71.06940928,"(42.33954152609665, -71.06940928222296)"
262000316,1831,,SICK ASSIST,B3,449,0,2026-01-02 10:20:00+00,2026,1,Friday   ,10,,SPENCER ST,42.29204025,-71.07544578,"(42.29204024501259, -71.07544577997989)"
262000318,3115,,INVESTIGATE PERSON,D14,798,0,2026-01-02 10:32:00+00,2026,1,Friday   ,10,,COMMONWEALTH AVE,42.35199163,-71.12223401,"(42.351991631415714, -71.12223401105423)"
262000337,801,,ASSAULT - SIMPLE,E18,490,0,2026-01-02 10:51:00+00,2026,1,Friday   ,10,,WOOD AVE,42.27298591,-71.10995021,"(42.27298591491094, -71.10995021068804)"
262000368,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B3,465,0,2026-01-02 11:00:00+00,2026,1,Friday   ,11,,BLUE HILL AVE,42.28482534,-71.09137437,"(42.28482533772862, -71.09137437366408)"
262000319,1106,,FRAUD - CREDIT CARD / ATM FRAUD,B3,465,0,2026-01-02 11:04:00+00,2026,1,Friday   ,11,,BLUE HILL AVE,42.28482534,-71.09137437,"(42.28482533772862, -71.09137437366408)"
262000327,2610,,TRESPASSING,C11,351,0,2026-01-02 11:15:00+00,2026,1,Friday   ,11,,DORCHESTER AVE,42.30027981,-71.06015319,"(42.300279810264016, -71.0601531936384)"
262000379,801,,ASSAULT - SIMPLE,A1,96,0,2026-01-02 11:30:00+00,2026,1,Friday   ,11,,CENTRAL WHRF,,,
262000331,3115,,INVESTIGATE PERSON,E5,562,0,2026-01-02 11:35:00+00,2026,1,Friday   ,11,,FLORENCE ST,42.28564322,-71.12524268,"(42.28564322243958, -71.1252426824472)"
262000325,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,167,0,2026-01-02 11:40:00+00,2026,1,Friday   ,11,,HARRISON AVE,42.33954153,-71.06940928,"(42.33954152609665, -71.06940928222296)"
262000330,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4,272,0,2026-01-02 11:44:00+00,2026,1,Friday   ,11,,WASHINGTON ST,42.33438676,-71.07958906,"(42.334386764891065, -71.07958906326085)"
262000333,1831,,SICK ASSIST,C6,175,0,2026-01-02 11:45:00+00,2026,1,Friday   ,11,,SOUTHAMPTON ST,42.33210797,-71.07014448,"(42.33210796742226, -71.07014447893526)"
262000328,3115,,INVESTIGATE PERSON,B3,944,0,2026-01-02 11:45:00+00,2026,1,Friday   ,11,,AMES ST,42.28956944,-71.08510567,"(42.28956944001412, -71.0851056652258)"
262000334,1831,,SICK ASSIST,E5,563,0,2026-01-02 11:47:00+00,2026,1,Friday   ,11,,WHIPPLE AVE,42.29144062,-71.12180271,"(42.29144061541562, -71.12180271071226)"
262000338,2648,,BOMB THREAT,A1,63,0,2026-01-02 11:55:00+00,2026,1,Friday   ,11,,MARTHA RD,42.36580128,-71.06538301,"(42.365801277488146, -71.06538301332529)"
262000357,3115,,INVESTIGATE PERSON,C6,225,0,2026-01-02 12:00:00+00,2026,1,Friday   ,12,,E BROADWAY,42.33550526,-71.04291693,"(42.33550526005075, -71.04291693451053)"
262000335,3410,,TOWED MOTOR VEHICLE,C11,356,0,2026-01-02 12:01:00+00,2026,1,Friday   ,12,,GENEVA AVE,42.29848819,-71.06313353,"(42.29848819292919, -71.06313353185703)"
262000332,3207,,PROPERTY - FOUND,D14,778,0,2026-01-02 12:08:00+00,2026,1,Friday   ,12,,WASHINGTON ST,42.34905564,-71.15049917,"(42.34905564195639, -71.1504991731562)"
262000336,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,465,0,2026-01-02 12:21:00+00,2026,1,Friday   ,12,,BLUE HILL AVE,42.28482534,-71.09137437,"(42.28482533772862, -71.09137437366408)"
262000805,619,,LARCENY ALL OTHERS,C11,396,0,2026-01-02 12:27:00+00,2026,1,Friday   ,12,,CENTRE AVE,42.29272901,-71.0632176,"(42.29272901335509, -71.06321759925079)"
262000340,613,,LARCENY SHOPLIFTING,C11,452,0,2026-01-02 12:32:00+00,2026,1,Friday   ,12,,WASHINGTON ST,42.29569634,-71.07214117,"(42.295696342008874, -71.07214116564936)"
262000339,3207,,PROPERTY - FOUND,E5,691,0,2026-01-02 12:43:00+00,2026,1,Friday   ,12,,CENTRE ST,42.2870932,-71.14822209,"(42.28709320338153, -71.14822209118665)"
262000361,1831,,SICK ASSIST,A1,61,0,2026-01-02 12:45:00+00,2026,1,Friday   ,12,,LOMASNEY WAY,42.36536763,-71.06451161,"(42.36536762674733, -71.06451160899312)"
262000346,3115,,INVESTIGATE PERSON,C11,377,0,2026-01-02 12:53:00+00,2026,1,Friday   ,12,,LABAN PRATT RD,42.29098312,-71.05141835,"(42.29098312203332, -71.05141834956592)"
262000342,3115,,INVESTIGATE PERSON,B2,308,0,2026-01-02 12:57:00+00,2026,1,Friday   ,12,,WALNUT AVE,42.32031697,-71.08732362,"(42.320316972955474, -71.08732361596074)"
262000382,613,,LARCENY SHOPLIFTING,E18,525,0,2026-01-02 13:00:00+00,2026,1,Friday   ,13,,TRUMAN HWY,,,
262000345,3201,,PROPERTY - LOST/ MISSING,B3,465,0,2026-01-02 13:05:00+00,2026,1,Friday   ,13,,BLUE HILL AVE,42.28482534,-71.09137437,"(42.28482533772862, -71.09137437366408)"
262000353,3801,,M/V ACCIDENT - OTHER,E18,501,0,2026-01-02 13:07:00+00,2026,1,Friday   ,13,,"CUMMINS HWY & AMERICAN LEGION HWY
BOSTON, MA 02131",42.27906156,-71.11679277,"(42.27906156160803, -71.11679276849289)"
262000364,3301,,VERBAL DISPUTE,B3,428,0,2026-01-02 13:12:00+00,2026,1,Friday   ,13,,BLUE HILL AVE,42.28282835,-71.09182559,"(42.28282834760182, -71.09182559370721)"
262000375,1831,,SICK ASSIST,C11,351,0,2026-01-02 13:12:00+00,2026,1,Friday   ,13,,DORCHESTER AVE,42.29919647,-71.06047033,"(42.29919647170326, -71.06047032650575)"
262001489,617,,LARCENY THEFT FROM BUILDING,D14,778,0,2026-01-02 13:17:00+00,2026,1,Friday   ,13,,WASHINGTON ST,42.34905564,-71.15049917,"(42.34905564195639, -71.1504991731562)"
262000359,613,,LARCENY SHOPLIFTING,D4,627,0,2026-01-02 13:21:00+00,2026,1,Friday   ,13,,BOYLSTON ST,42.34412585,-71.09942834,"(42.34412585328354, -71.09942833974739)"
262000352,3115,,INVESTIGATE PERSON,B3,430,0,2026-01-02 13:30:00+00,2026,1,Friday   ,13,,BLUE HILL AVE,42.28451275,-71.0912575,"(42.284512749330865, -71.09125750206393)"
262000351,3801,,M/V ACCIDENT - OTHER,D14,781,0,2026-01-02 13:33:00+00,2026,1,Friday   ,13,,DUSTIN ST,42.35404644,-71.14466241,"(42.35404643761193, -71.14466241345264)"
262000371,3301,,VERBAL DISPUTE,B2,279,0,2026-01-02 13:53:00+00,2026,1,Friday   ,13,,DUDLEY ST,42.32850895,-71.08043796,"(42.32850895130449, -71.08043795538941)"
262000365,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,181,0,2026-01-02 14:00:00+00,2026,1,Friday   ,14,,"LANGDON ST & ROSWELL ST
ROXBURY, MA 02119
UNITED S",42.32515851,-71.07035554,"(42.32515850506284, -71.07035554089559)"
262000903,619,,LARCENY ALL OTHERS,A1,77,0,2026-01-02 14:00:00+00,2026,1,Friday   ,14,,SUDBURY ST,,,
262000426,3501,,MISSING PERSON,E5,691,0,2026-01-02 14:00:00+00,2026,1,Friday   ,14,,CENTRE ST,42.2870932,-71.14822209,"(42.28709320338153, -71.14822209118665)"
262000380,3115,,INVESTIGATE PERSON,E5,822,0,2026-01-02 14:00:00+00,2026,1,Friday   ,14,,GEORGETOWNE DR,42.25943431,-71.14798151,"(42.25943430834089, -71.14798150511177)"
262000363,3201,,PROPERTY - LOST/ MISSING,D4,132,0,2026-01-02 14:00:00+00,2026,1,Friday   ,14,,"CLARENDON ST & COMMONWEALTH AVE
BOSTON, MA 02116
U",42.35262752,-71.07616848,"(42.35262752049747, -71.07616848076265)"
262000376,3114,,INVESTIGATE PROPERTY,C11,367,0,2026-01-02 14:08:00+00,2026,1,Friday   ,14,,ROSSELERIN RD,42.29187034,-71.05433075,"(42.29187033528799, -71.05433074903658)"
262000385,2647,,THREATS TO DO BODILY HARM,B2,289,0,2026-01-02 14:11:00+00,2026,1,Friday   ,14,,TREMONT ST,42.33402418,-71.09039107,"(42.33402417778492, -71.09039106671881)"
262000444,617,,LARCENY THEFT FROM BUILDING,B2,239,0,2026-01-02 14:13:00+00,2026,1,Friday   ,14,,COLUMBIA RD,42.31748142,-71.06450759,"(42.31748142207486, -71.0645075869753)"
262000373,3201,,PROPERTY - LOST/ MISSING,B3,465,0,2026-01-02 14:25:00+00,2026,1,Friday   ,14,,BLUE HILL AVE,42.28482534,-71.09137437,"(42.28482533772862, -71.09137437366408)"
262000397,3006,,SICK/INJURED/MEDICAL - PERSON,E18,522,0,2026-01-02 14:25:00+00,2026,1,Friday   ,14,,FULTON ST,42.25064954,-71.1240685,"(42.25064954478022, -71.12406849943967)"
262001064,3820,,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,B2,276,0,2026-01-02 14:40:00+00,2026,1,Friday   ,14,,WASHINGTON ST,42.33239096,-71.08132855,"(42.33239095945233, -71.08132855128498)"
262000383,1300,,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,D4,149,0,2026-01-02 14:48:00+00,2026,1,Friday   ,14,,DARTMOUTH ST,42.34762231,-71.07606786,"(42.34762231153049, -71.07606785849076)"
262000387,1831,,SICK ASSIST,C11,370,0,2026-01-02 14:49:00+00,2026,1,Friday   ,14,,WILLIAM T MORRISSEY BLVD,42.29681594,-71.04853841,"(42.29681593571861, -71.04853840587451)"
262000406,3114,,INVESTIGATE PROPERTY,A1,128,0,2026-01-02 14:50:00+00,2026,1,Friday   ,14,,ISABELLA ST,42.34873495,-71.07049234,"(42.34873494591326, -71.07049234223773)"
